date,Site,GPP,GPP.lower,GPP.upper,GPP.daily.sd,ER,ER.lower,ER.upper,ER.daily.sd,K600.daily,K600.daily.sd,GPP_daily_n_eff,GPP_daily_Rhat,ER_daily_n_eff,ER_daily_Rhat,K600_daily_n_eff,K600_daily_Rhat,warnings,errors
2022-03-15,Beaver,4.608669736,3.558883813,5.707335991,0.542737158,-10.96288345,-13.3206802,-13.3206802,1.184337704,5.968327457,0.719829748,3571.015236,0.999387132,2614.32212,0.999704462,2917.174293,1.000356759,,
2022-03-16,Beaver,4.905830628,3.834871959,5.941048231,0.532122879,-10.79804553,-13.05007687,-13.05007687,1.157388799,5.58259694,0.646653316,3253.027583,1.000697444,2304.655036,1.00067441,2734.30571,0.999814717,,
2022-03-18,Beaver,6.435887293,5.332919549,7.539978466,0.57140093,-13.58236583,-15.94169727,-15.94169727,1.20722722,5.309261969,0.569225988,2989.344399,1.00030002,2438.339996,1.001023416,2604.34323,1.000712063,,
2022-03-19,Beaver,3.100637775,2.049580768,4.102241887,0.52693312,-14.293881,-18.7364252,-18.7364252,2.214162685,6.175996198,1.005267054,4551.339174,0.999485053,2316.566148,1.000717537,2497.545197,1.001224532,,
2022-03-20,Beaver,5.618443441,4.452895509,6.723389259,0.568439481,-13.2271651,-15.94658394,-15.94658394,1.390603976,5.593425996,0.638758597,2382.215831,1.001513541,1522.204905,1.000836821,1972.188995,1.000485036,,
2022-03-21,Beaver,5.760186556,4.691103259,6.882758531,0.564682752,-12.52844912,-15.18046271,-15.18046271,1.320012804,5.945032368,0.646138454,3444.947135,1.001724971,2856.275608,1.001183595,2951.012332,1.000542895,,
2022-03-22,Beaver,5.453204168,4.409478578,6.527811838,0.544810977,-10.65308085,-12.86792292,-12.86792292,1.143301826,6.086200448,0.615497672,3516.68957,0.999885475,2664.15219,0.999774997,3188.758713,0.999513113,,
2022-03-23,Beaver,5.735211229,4.670915667,6.806050381,0.53718124,-10.99124862,-13.09548726,-13.09548726,1.068808676,5.997271645,0.607456087,2984.176298,0.999382435,2690.421887,0.999542567,3428.675456,0.99941256,,
2022-03-24,Beaver,2.872205811,1.842952062,3.850787069,0.518807215,-11.99770167,-15.62519801,-15.62519801,1.856452462,6.17354554,1.022489281,5293.742664,0.999303583,2589.721752,1.000070185,2452.523842,1.000509076,,
2022-03-25,Beaver,4.153494872,3.02777169,5.247318384,0.571259071,-14.61760725,-17.68005489,-17.68005489,1.59692054,5.764281518,0.736949016,2869.079406,1.000414692,2173.668093,1.001158389,2546.42428,1.000475558,,
2022-03-26,Beaver,3.778567356,2.657453696,4.947099656,0.589715739,-17.10232372,-21.29772899,-21.29772899,2.126778651,7.200616304,0.878178188,2286.583308,1.002809297,1620.108431,1.003869757,1729.317449,1.003352467,,
2022-03-27,Beaver,4.621716475,3.513778007,5.683996401,0.552520757,-11.50561836,-14.13701063,-14.13701063,1.365657198,5.906853956,0.694264107,2870.578893,0.999963845,2223.620347,0.99966498,2758.989624,0.999490346,,
2022-03-28,Beaver,4.258756106,3.17023808,5.349106831,0.554326017,-8.771758832,-11.10649242,-11.10649242,1.20089157,6.507519315,0.724071329,2866.758953,1.000660345,2460.918532,0.999955121,3268.421614,0.999509227,,
2022-03-29,Beaver,3.68166776,2.532906905,4.784873169,0.574475893,-9.329117538,-11.58680384,-11.58680384,1.141310385,7.373120064,0.774402068,3536.017102,0.99998537,2664.980404,1.000385689,2897.133277,0.999573654,,
2022-03-30,Beaver,5.108758476,3.979879115,6.270438707,0.578671451,-10.51646636,-12.56544769,-12.56544769,1.051379474,6.437804053,0.667714625,2862.73581,1.000353964,2413.951013,1.000950313,3146.375284,1.000669849,,
2022-04-01,Beaver,2.829865768,1.76664625,3.863861551,0.530359772,-10.47346902,-14.05367762,-14.05367762,1.843458451,4.705327545,0.795334385,4727.507367,1.000257078,2535.936406,1.000593622,2686.611842,0.999961396,,
2022-04-02,Beaver,6.79716366,5.62368229,7.9802372,0.61117515,-13.03964675,-15.31495794,-15.31495794,1.195747731,6.343097798,0.577164401,3043.768701,1.001485142,2390.38968,1.000679085,2828.376706,1.000442386,,
2022-04-03,Beaver,7.511976248,6.249267082,8.779129724,0.638387984,-14.17931642,-16.65373361,-16.65373361,1.264216781,6.964843859,0.636385986,2879.660527,0.999786308,2433.578544,1.000254435,2832.515722,1.000165111,,
2022-04-04,Beaver,7.52044527,6.303762347,8.737659324,0.630206997,-13.36925159,-15.64910244,-15.64910244,1.164694948,5.906902945,0.55947715,2937.74025,1.000466855,2359.394779,1.000384458,2937.911351,1.000535828,,
2022-04-05,Beaver,9.160513317,7.819177741,10.35894362,0.639176589,-15.21659773,-17.42425427,-17.42425427,1.155900948,6.433431083,0.518806452,2054.119479,1.000095134,2016.40104,1.000060088,2474.685057,1.000261955,,
2022-04-06,Beaver,4.92731531,3.834312071,6.005014586,0.564284867,-10.87009039,-13.53157462,-13.53157462,1.379631301,4.942152504,0.727934458,4106.227113,0.999597936,2587.189126,1.000833954,2923.568745,1.000613304,,
2022-04-07,Beaver,7.867343161,6.698921352,9.025622661,0.598516299,-13.04453677,-15.26675601,-15.26675601,1.137324257,5.660728038,0.59497756,2576.961275,1.000151557,1984.231855,1.00014809,2313.062922,0.999915647,,
2022-04-08,Beaver,5.049566438,3.95436711,6.167517128,0.572518201,-13.32063077,-16.13498062,-16.13498062,1.472109418,4.804561868,0.649232298,3448.599068,1.000235528,2561.087553,1.000746362,2677.237002,1.001146871,,
2022-04-09,Beaver,6.130587638,4.699410983,7.589800821,0.73605698,-19.66209239,-24.24378912,-24.24378912,2.260362349,8.097214281,0.934951699,2172.250271,1.000768066,1775.82824,1.002200428,1862.816176,1.002863014,,
2022-04-10,Beaver,7.061898283,5.886737862,8.272051651,0.623622748,-14.86998604,-17.46780791,-17.46780791,1.341225424,6.332081953,0.590566202,2621.705732,1.002414306,2153.657696,1.003095082,2574.562039,1.001256121,,
2022-04-11,Beaver,8.706228016,7.454771068,9.967879527,0.645467562,-15.16895741,-17.53266675,-17.53266675,1.165694967,6.171699085,0.501518886,2463.930185,1.000832726,2221.861816,1.000795849,2436.626317,1.001373239,,
2022-04-12,Beaver,2.70971961,1.509663771,3.858744747,0.605930967,-11.3307842,-15.37399508,-15.37399508,2.019453175,3.28289106,0.716384632,3490.282149,0.99973623,2610.844471,0.999369222,2717.360777,0.999239572,,
2022-04-14,Beaver,7.272841656,6.024425336,8.453403217,0.61659352,-12.84294219,-15.39446827,-15.39446827,1.302649729,4.705710711,0.586092013,2700.062405,1.000274426,2175.727988,1.001259797,2568.492915,1.001145097,,
2022-04-15,Beaver,10.61190637,9.364616587,11.90105263,0.649655397,-15.24858772,-17.28156173,-17.28156173,1.058831033,5.745080922,0.413268215,2462.29047,1.000737634,2373.846905,1.001443442,2592.708004,1.000823641,,
2022-04-16,Beaver,11.01677078,9.743284508,12.33508762,0.661687288,-16.00392744,-18.22906047,-18.22906047,1.109404057,6.09224921,0.444616131,2360.850615,1.000161136,2042.904824,0.999581976,2409.504468,0.999625029,,
2022-04-17,Beaver,5.710026798,4.568159168,6.862674044,0.581800446,-8.966894091,-11.27257593,-11.27257593,1.167114951,4.255202517,0.583857366,3818.184587,0.999542586,2911.166945,0.999606759,3491.726393,1.000042955,,
2022-04-18,Beaver,9.801827261,8.487369057,11.13432534,0.6670254,-12.99649087,-14.90500416,-14.90500416,1.01245425,6.276983282,0.471507384,2996.582314,0.999995168,3308.763394,0.999525494,3639.248496,0.999831304,,
2022-04-19,Beaver,-0.622888806,-1.821219222,0.585469064,0.61815048,-7.715949828,-12.55987366,-12.55987366,2.408353708,4.096884989,1.015644222,3086.652297,1.000425964,1904.4412,1.001620424,2199.420648,1.000685184,,
2022-04-20,Beaver,5.687526876,4.449317702,6.898681161,0.619577349,-14.38920473,-17.12897357,-17.12897357,1.386183073,6.418698412,0.591898083,2976.97664,1.001475152,2675.626623,1.000612801,3162.157594,1.000296729,,
2022-04-21,Beaver,8.346484054,6.998436678,9.714780105,0.687341868,-14.52755385,-17.05472223,-17.05472223,1.238337887,6.74249536,0.57984778,2168.756363,0.999697002,2212.814648,0.999748669,2462.595777,0.999975862,,
2022-04-22,Beaver,8.945608259,7.642319481,10.27549765,0.67117007,-14.34709711,-16.65350717,-16.65350717,1.1557509,6.369124476,0.500369266,2726.0859,1.000882511,2363.474429,1.001977895,2915.574517,1.001009314,,
2022-04-23,Beaver,11.40722247,9.944187655,12.84991582,0.75155845,-16.90891912,-19.20115789,-19.20115789,1.216534913,7.413965047,0.526102175,2176.904694,1.001386846,2186.857091,1.001414507,2428.403399,1.000563842,,
2022-04-24,Beaver,10.98350171,9.561520846,12.38572794,0.717387185,-15.36252283,-17.64754937,-17.64754937,1.180614526,7.137715305,0.561039413,2295.834967,0.999735593,2253.621434,1.000950221,2465.418572,1.001174352,,
2022-04-25,Beaver,12.21439402,10.84284426,13.61302927,0.715296923,-14.92800702,-16.99260132,-16.99260132,1.022157237,6.661527865,0.47075981,2284.187123,1.004307527,2401.224905,1.003077006,2518.675567,1.003191282,,
2022-04-26,Beaver,7.966261088,6.569779773,9.351941063,0.719724455,-17.82794149,-21.15254711,-21.15254711,1.703752997,6.534961008,0.745508308,2136.1793,1.002520038,1926.176891,1.002672393,2165.8854,1.001612131,,
2022-04-27,Beaver,8.4026334,7.079268631,9.722894434,0.682224173,-14.26926929,-16.917489,-16.917489,1.351091893,5.809607619,0.565046172,2238.02944,1.000514781,1941.595921,1.000295076,2194.975465,1.000046361,,
2022-04-28,Beaver,9.901057899,8.530035332,11.28396933,0.697066932,-13.9107274,-16.0691686,-16.0691686,1.094543148,6.784755412,0.515384106,2539.225532,0.999844951,2539.511832,0.999507893,2960.66129,0.999772465,,
2022-04-30,Beaver,10.69449942,9.360399591,12.09301715,0.699090213,-15.19545586,-17.32479221,-17.32479221,1.079419264,7.030373968,0.499881161,2591.076781,0.999441989,2668.925898,0.999580901,2853.195003,0.99958411,,
2022-05-01,Beaver,12.5339068,11.07693332,14.01591951,0.760726317,-18.10114802,-20.36172335,-20.36172335,1.155523454,6.956033295,0.455886378,2703.910214,1.001134424,2602.164892,1.001333115,2899.130887,1.000645692,,
2022-05-02,Beaver,9.067100986,7.563869215,10.63001099,0.77686928,-17.53314577,-20.72993143,-20.72993143,1.60573161,7.190612722,0.699763097,2111.643224,1.000783257,2024.486589,1.001097623,2059.666172,1.000570642,,
2022-05-03,Beaver,8.580808984,7.393564919,9.855366633,0.626265573,-13.24759195,-15.53003555,-15.53003555,1.136871839,4.313757112,0.466961619,2723.298915,0.999647866,2489.233394,1.000539719,3229.656525,1.000212792,,
2022-05-04,Beaver,4.720360921,3.554154,5.961376014,0.622039267,-14.86072173,-18.61445756,-18.61445756,1.916017242,6.303125088,0.897002532,3516.107933,0.999864473,2796.925989,1.00014803,3329.358595,1.000355128,,
2022-05-05,Beaver,9.932227645,8.409186031,11.44787014,0.77007221,-18.17739744,-20.82714334,-20.82714334,1.37397323,6.726118318,0.549993253,2333.039683,0.999950188,2210.013502,0.999745729,2565.164772,1.000296396,,
2022-05-06,Beaver,7.567063506,6.116826864,8.96561975,0.726521252,-16.75447634,-20.04554606,-20.04554606,1.654794556,6.80757876,0.707784808,2093.584585,1.000311532,1649.066957,1.001539739,1816.682456,1.001183839,,
2022-05-07,Beaver,6.948269111,5.649327437,8.267523379,0.659321661,-13.11506332,-15.73238478,-15.73238478,1.356029358,5.869462738,0.632773694,2807.094763,0.999351563,2550.345759,1.000018774,2836.645731,1.000515772,,
2022-05-08,Beaver,7.108431515,5.642568126,8.558045387,0.740289932,-14.38497918,-17.21911598,-17.21911598,1.442418061,7.008020523,0.676362417,2458.283908,1.000267973,2397.326963,1.00122551,2154.473402,1.000790452,,
2022-05-09,Beaver,6.854436281,5.411122695,8.307851914,0.732836319,-13.88071433,-16.60064616,-16.60064616,1.387839449,6.667470702,0.641193776,2207.220894,1.00015665,2154.314115,1.000420984,2241.60431,1.00035119,,
2022-05-10,Beaver,7.128351016,5.722029979,8.63860936,0.751488386,-14.49350656,-17.37651593,-17.37651593,1.418823746,6.6986233,0.646957659,2167.171157,1.001458021,1880.966074,1.002001115,2280.448651,1.000709697,,
2022-05-11,Beaver,8.075607642,6.434237347,9.684837559,0.828044636,-18.11206562,-21.34283111,-21.34283111,1.663564998,7.258486705,0.703115096,2183.347952,1.001992502,1985.746878,1.00152149,2259.252965,1.00124666,,
2022-05-13,Beaver,5.954517879,4.420672834,7.389768871,0.756436472,-19.5393389,-23.68335639,-23.68335639,2.18181799,6.298913468,0.753960187,2712.099849,1.000187722,2288.94982,1.001113025,2516.119375,1.000405527,,
2022-05-14,Beaver,4.614301145,3.075941708,6.15365266,0.786251879,-19.67377373,-25.03180587,-25.03180587,2.780033598,6.082123276,0.887858153,2497.228157,1.00086756,2088.317135,1.001214966,2094.746808,1.001457985,,
2022-05-15,Beaver,3.176620669,1.896596168,4.488813032,0.668094529,-17.5141558,-23.12784571,-23.12784571,2.889767115,5.63045668,0.946203138,3259.627978,0.99951115,2474.654002,0.999257564,2686.056194,0.99926621,,
2022-05-26,Beaver,0.910710712,-0.402812514,2.232409413,0.675546984,-8.511806914,-13.0807394,-13.0807394,2.335123513,4.446475412,1.159711568,2565.127349,0.999687033,1646.087379,1.000862419,1724.008805,1.001219699,,
2022-05-27,Beaver,1.868996852,0.496738201,3.260746455,0.714396546,-10.80675642,-16.37761161,-16.37761161,2.851622205,3.915888645,1.126561562,2530.909487,0.999644683,1906.625772,0.999751315,1961.95363,0.99994971,,
2022-06-01,Beaver,1.311330268,-0.092659478,2.753952068,0.736484113,-7.151581559,-13.36101412,-13.36101412,3.097512311,2.13888069,0.959900648,2505.250579,1.000746951,1923.096387,1.001437483,2035.266546,1.00145061,,
2022-06-02,Beaver,0.11592303,-1.089555121,1.354067668,0.625476288,-8.85047144,-14.95283055,-14.95283055,3.064345869,3.449602911,1.127459031,5914.768383,1.000482088,2509.558426,0.999924125,2543.250018,0.99992032,,
2022-06-03,Beaver,1.203131398,-0.002078989,2.426915235,0.62463159,-7.496147475,-12.45294861,-12.45294861,2.446618763,2.991997973,1.051058339,5396.144616,0.999911944,1614.617838,1.002226354,1560.179766,1.002375703,,
2022-06-07,Beaver,2.473758801,1.113780814,3.784807765,0.689313781,-10.0781507,-15.25810945,-15.25810945,2.694679669,3.162143188,0.968153448,2816.772347,1.000055667,1750.794457,1.000726613,1790.113966,1.000708384,,
2022-06-08,Beaver,0.963079279,-0.291595432,2.230189062,0.632763394,-17.20492679,-23.96107667,-23.96107667,3.452589492,4.408022716,0.868355369,4513.602343,0.999613122,2449.474056,0.999784789,2493.798383,0.999661265,,
2022-06-09,Beaver,2.221515518,0.913366209,3.487782431,0.65311234,-25.19572808,-32.84339902,-32.84339902,3.810646488,6.245173366,0.935267144,4710.532919,1.000351161,2668.780048,1.000449993,2904.331217,1.000301227,,
2022-06-10,Beaver,0.453635515,-0.835808884,1.786887753,0.667352417,-16.10631229,-23.46997456,-23.46997456,3.699591752,4.798148828,1.027025777,4259.323185,0.999972604,2652.612769,1.000310402,3017.021831,1.000440821,,
2022-06-11,Beaver,0.610148996,-0.593274331,1.820309409,0.620330545,-12.20637758,-18.49043422,-18.49043422,3.127262141,4.290229146,1.052422166,4684.102669,1.000311847,3049.340951,1.000185898,3172.668055,1.000163692,,
2022-06-12,Beaver,0.575358918,-0.65298326,1.86817341,0.644451047,-8.874860629,-14.72389468,-14.72389468,2.962204131,3.351473643,1.098356018,4080.022463,0.999399261,2354.467368,1.000905378,2465.281934,1.000909176,,
2022-06-13,Beaver,0.427521464,-0.763589795,1.596075588,0.609507267,-9.581734791,-16.17774142,-16.17774142,3.187615849,2.928509975,1.004500159,5253.832924,1.000102673,2356.231266,0.999846547,2283.097448,1.00000385,,
2022-06-14,Beaver,0.60967054,-0.657491806,1.844928934,0.646974361,-8.303397861,-14.35269379,-14.35269379,3.000381973,3.088365679,1.05677533,4162.783852,0.999240892,2260.999813,1.000686263,2293.168361,1.000966057,,
2022-06-16,Beaver,1.911141701,0.72511987,3.112184855,0.605204274,-5.98314542,-9.857592297,-9.857592297,1.930324304,2.198972149,0.895044081,4051.217591,1.000217208,3187.553682,1.000671155,3537.551295,1.000643456,,
2022-06-20,Beaver,1.093128641,-0.121092392,2.309936808,0.61372849,-4.709908351,-8.415135564,-8.415135564,1.823532082,1.983396499,0.92292745,6099.289081,0.999310849,2400.746282,1.000863807,2396.569624,1.000434015,,
2022-06-22,Beaver,1.796731205,0.565419766,3.050117612,0.645685221,-3.324428396,-6.222117343,-6.222117343,1.351887371,0.872206829,0.657507544,5626.907889,0.999557947,2795.787365,1.002081975,2646.108261,1.001409127,,
2022-06-23,Beaver,1.266601113,0.013934348,2.529178957,0.64566942,-3.448094547,-6.789443847,-6.789443847,1.473838097,1.028094531,0.760065458,6197.296336,0.999891921,3118.722501,1.000243232,2859.511814,1.000315085,,
2022-06-24,Beaver,0.902001666,-0.320401177,2.093798563,0.619251159,-3.172874954,-6.411288744,-6.411288744,1.511280157,1.330953123,0.845276676,5385.646411,0.999399312,2486.871694,1.002081224,2558.408196,1.002902629,,
2022-06-25,Beaver,0.7328573,-0.547471607,2.038194123,0.659715202,-2.809047613,-5.854933131,-5.854933131,1.415459067,1.172603696,0.836016395,4837.349598,0.99985661,2843.988296,1.00044438,2554.500089,1.000079135,,
2022-06-28,Beaver,0.549490348,-0.699870081,1.808931773,0.635182545,-8.047425362,-13.27462916,-13.27462916,2.607589828,2.429445548,0.817372111,5367.006857,0.99935367,2868.009045,1.000208095,2636.088074,1.000244522,,
2022-06-29,Beaver,0.310159862,-0.862326646,1.504361641,0.599889585,-7.234199003,-13.80359319,-13.80359319,3.156811319,2.184729782,1.019215249,5834.107475,1.000504235,2531.625742,1.002260143,2550.91516,1.002613239,,
2022-07-02,Beaver,-0.169377659,-1.389508341,1.051021452,0.61619184,-13.88342783,-22.40482265,-22.40482265,4.220183259,3.002766082,0.883428798,5382.260843,0.999616736,3134.169591,1.000399806,3156.475945,1.000727775,,
2022-07-03,Beaver,0.243805655,-1.029478284,1.527972493,0.662500825,-11.13352999,-18.99421897,-18.99421897,3.94721789,2.35427871,0.89159566,4719.0348,0.999148822,2377.755009,1.000239671,2291.790767,1.000165385,,
2022-07-04,Beaver,-0.231351895,-1.551038917,1.052422155,0.667564193,-9.533143699,-16.59668394,-16.59668394,3.550403487,2.541654111,0.943224312,4365.150696,1.001105566,2608.108802,1.002693226,2492.971805,1.002998957,,
2022-07-05,Beaver,0.618298148,-0.607604593,1.84378744,0.624246452,-8.843295346,-15.98772234,-15.98772234,3.609729759,2.115558268,0.849241115,4385.201307,0.999287446,1912.218696,0.999589536,1988.812767,0.999577191,,
2022-07-06,Beaver,-1.333969549,-2.677877024,-0.015270293,0.674548392,-14.59850212,-22.92197456,-22.92197456,4.182099764,3.531054671,0.997378218,4746.393553,0.999365084,2473.116271,0.999691297,2418.630603,0.999799678,,
2022-07-07,Beaver,0.502772271,-0.692923401,1.731458646,0.621759393,-9.578313376,-17.18160573,-17.18160573,3.733891837,2.330430094,0.974135641,5694.158323,0.999732492,2376.475458,1.000369836,2323.487033,1.000319905,,
2022-07-08,Beaver,1.235376035,-0.0111263,2.496394793,0.646397363,-6.8558601,-13.41688514,-13.41688514,3.066170667,1.569001557,0.858487767,5493.811592,0.999643243,2788.720037,1.001756654,2702.582878,1.001364295,,
2022-07-09,Beaver,1.241740208,0.01174595,2.435828675,0.619107196,-7.702841767,-14.58269773,-14.58269773,3.303475355,1.777244462,0.938791679,6862.371406,0.999750447,2056.302436,1.004205511,1993.673756,1.004385106,,
2022-07-10,Beaver,0.939535622,-0.267493277,2.118195557,0.607696149,-7.360014671,-14.40207371,-14.40207371,3.328104544,1.911003229,0.965368559,5581.07749,1.000280629,2330.634458,0.999712384,2324.825921,0.999479798,,
2022-07-11,Beaver,0.559025631,-0.632953968,1.767614385,0.609229081,-7.552832715,-14.25300625,-14.25300625,3.303390067,2.212163655,1.015303596,6379.197244,0.999863205,2292.305135,0.999356811,2256.241769,0.999568216,,
2022-08-02,Beaver,1.045463188,-0.175990742,2.219640547,0.622061076,-6.407542559,-12.39932136,-12.39932136,2.804604572,1.537065586,0.830399975,4413.103969,1.000863922,2682.414325,1.000024512,2480.313977,1.000021097,,
2022-08-04,Beaver,1.660757289,0.43607175,2.843962921,0.612452267,-3.618132359,-7.393988425,-7.393988425,1.610335349,0.54859828,0.493261149,4022.065578,0.999512939,2553.596063,1.000218005,2217.265718,0.999882545,,
2022-08-05,Beaver,5.538830907,4.315482162,6.801330849,0.633987311,-12.18317382,-17.69775612,-17.69775612,2.687793533,1.26014115,0.566859911,3487.003024,1.000007405,1577.401046,1.000522616,1567.515209,1.000406064,,
2022-08-06,Beaver,2.152997747,0.969720174,3.338196737,0.595004327,-8.423579008,-15.80118899,-15.80118899,3.417238054,1.091989416,0.622859247,5687.223085,0.999984782,2217.45387,1.000492047,2078.743766,1.000307824,,
2022-08-07,Beaver,-0.210143481,-1.498150094,1.03281625,0.647475491,-4.603068091,-11.51919103,-11.51919103,3.29337578,1.274119211,0.650295039,3682.293197,0.999781983,2066.90553,1.000370983,1936.159551,1.000273582,,
2022-08-08,Beaver,1.41137888,0.290935153,2.526096842,0.576757725,-14.95732261,-23.9991067,-23.9991067,4.550774295,2.201667207,0.850886314,5429.274354,0.999794373,2214.591308,0.999926865,1973.118245,0.999998716,,
2022-08-09,Beaver,2.669742359,1.557141769,3.82381521,0.577990062,-3.082785523,-6.481969802,-6.481969802,1.389052486,0.17816809,0.222356302,3984.592046,0.999533045,2713.102665,0.999902223,2237.971793,1.00026509,,
2022-08-10,Beaver,3.042457207,1.884303254,4.143894464,0.583121795,-5.191476235,-9.567643699,-9.567643699,1.769814179,0.261602404,0.298670429,5269.001292,0.999511539,1635.668619,1.000632887,1485.884486,1.000814307,,
2022-08-11,Beaver,2.423874677,1.270640455,3.565503194,0.59405077,-3.938007256,-8.544449249,-8.544449249,1.867038768,0.330533742,0.344928278,4950.009782,1.000554197,2184.05479,1.002010732,2008.194221,1.00283541,,
2022-08-12,Beaver,1.194492243,0.048903673,2.411420197,0.611085571,-4.2865601,-10.03585686,-10.03585686,2.486392089,0.926062026,0.625169607,4394.080179,0.99971006,2084.260351,1.0008168,1885.498104,1.00107065,,
2022-08-13,Beaver,1.04651953,-0.104530704,2.192075619,0.592795458,-6.050689523,-12.89678491,-12.89678491,3.059611098,1.192054867,0.770419002,5098.597708,0.999281814,2390.254406,1.001111272,2242.714646,1.001228481,,
2022-08-14,Beaver,0.777628183,-0.509945392,1.954174511,0.633773658,-3.812512356,-9.352819646,-9.352819646,2.417405753,0.920336874,0.668155011,4335.539809,0.99950351,2159.872441,1.001392137,1878.935172,1.001588066,,
2022-08-15,Beaver,0.153574423,-1.203594766,1.46224802,0.675368405,-4.501247175,-10.68711493,-10.68711493,2.713759824,1.266792597,0.844192072,3904.744382,1.000250682,2114.641059,1.001550166,1872.693468,1.001995745,,
2022-08-16,Beaver,0.390228816,-0.941065635,1.668306295,0.661758985,-3.925289521,-9.400163459,-9.400163459,2.334198188,1.012877351,0.742845022,4169.176762,1.002011406,2628.669229,1.003890049,2239.878791,1.005422775,,
2022-08-17,Beaver,0.380414978,-0.863506796,1.620330552,0.627372885,-4.47357335,-10.31777695,-10.31777695,2.621561924,1.35296064,0.8527532,3682.526178,0.999195145,2052.05869,1.001422065,1947.808435,1.001330265,,
2022-08-18,Beaver,0.792743048,-0.453468436,2.012649558,0.624178339,-3.510247275,-8.039071742,-8.039071742,2.0268107,1.065991749,0.765537426,4572.67833,0.999413664,2138.918397,1.001609237,1928.596853,1.001570045,,
2022-08-19,Beaver,2.229063232,1.035422342,3.378288421,0.588300775,-3.116224158,-5.425364127,-5.425364127,1.068159852,0.356191006,0.375762831,4662.542134,1.000171465,3001.332681,0.999875432,2996.480786,0.999710868,,
2022-08-20,Beaver,1.939341159,0.838124619,3.019691626,0.556409257,-5.855089298,-10.45030555,-10.45030555,2.03284274,1.03231402,0.688050474,5599.788981,0.999564864,2382.699591,1.000018345,2134.199019,1.000069715,,
2022-08-21,Beaver,2.582563342,1.467154909,3.645177165,0.564650418,-3.37820357,-5.873564725,-5.873564725,1.121252168,0.2621887,0.298273044,4092.367012,0.999424955,2620.026792,1.000335769,2430.135233,1.000222081,,
2022-08-22,Beaver,2.532352385,1.417496358,3.663311682,0.57127615,-8.430745245,-14.28361954,-14.28361954,2.715176817,0.960234642,0.580614374,5468.787046,0.999730971,2256.973048,1.000279524,2264.545116,1.000348251,,
2022-08-23,Beaver,0.990161914,-0.176034237,2.156355507,0.586003924,-5.738567356,-13.65774894,-13.65774894,3.441444379,0.812886759,0.61017667,4485.734669,0.999348844,2040.08004,1.00069278,2012.994682,1.000393244,,
2022-08-24,Beaver,1.511948632,0.383965144,2.620779931,0.588737124,-4.366865566,-10.37717213,-10.37717213,2.5537837,0.718778253,0.554197771,5877.727548,0.999281038,2476.908278,0.999723256,2317.595497,0.999666753,,
2022-08-26,Beaver,3.096875763,2.006871173,4.174888765,0.562756146,-6.841555519,-12.86127974,-12.86127974,2.487013236,0.686412383,0.544904222,5704.54671,0.999291158,2134.606554,1.002982038,2079.032558,1.003203957,,
2022-08-27,Beaver,0.715050441,-0.448154145,1.836086587,0.589754609,-6.069324673,-13.85185805,-13.85185805,3.453466047,1.029013219,0.695751421,4242.756871,1.00168392,1972.150963,1.000360084,1893.531758,1.000728179,,
2022-08-28,Beaver,1.769471054,0.632060308,2.879843229,0.571569246,-4.946000731,-11.21881117,-11.21881117,2.484708167,0.669963104,0.53520533,5053.355203,0.999249517,2353.323463,0.999690134,2193.569382,1.000112524,,
2022-08-29,Beaver,1.352186609,0.194204985,2.447704081,0.575439253,-4.414126161,-10.44769684,-10.44769684,2.436478752,0.62421493,0.523299869,4908.079247,1.000223644,2264.80411,1.000668768,2056.29873,1.000809885,,
2022-08-30,Beaver,2.849900053,1.751515124,3.966846426,0.556950084,-3.428069168,-5.728898233,-5.728898233,1.036945046,0.131539384,0.170608259,5180.369749,0.999592239,3760.258615,1.000751885,3183.966558,0.9999758,,
2022-08-31,Beaver,4.148904751,3.064262366,5.21542593,0.550134474,-5.445966822,-7.843952248,-7.843952248,1.090900296,0.15448612,0.185500058,4472.313279,0.999550878,3241.364247,1.000236052,3075.229771,1.000170243,,
2022-09-01,Beaver,3.788858798,2.729438297,4.833469381,0.537731038,-3.643407611,-5.837918016,-5.837918016,1.012482778,0.130265188,0.164734345,3948.726631,0.999761184,3359.984005,1.000721489,2903.831421,1.000057998,,
2022-09-02,Beaver,1.786399112,0.65946577,2.890943699,0.570812664,-2.651006982,-6.487963936,-6.487963936,1.528527467,0.373818227,0.374835825,5613.568531,0.999247027,2004.979158,1.000573614,1747.603615,1.000573538,,
2022-09-03,Beaver,1.436309894,0.305386926,2.55570001,0.583900318,-3.746396972,-8.140427001,-8.140427001,1.779696264,0.468920287,0.471496149,4979.688921,0.999553502,2045.034817,1.000483671,1704.987686,1.001135909,,
2022-09-04,Beaver,1.663437432,0.548077215,2.757449196,0.57297677,-5.200573528,-10.30543189,-10.30543189,2.14238927,0.654517209,0.530516225,4572.368232,1.00031738,2608.065472,1.003499429,2355.034531,1.00374156,,
2022-09-05,Beaver,-0.099034167,-1.284730208,1.023462463,0.593135796,-6.752913099,-14.66685946,-14.66685946,4.025788356,1.89470381,0.887152308,3671.086781,0.999617216,976.8406896,1.004806409,954.2744349,1.004294598,,
2022-09-06,Beaver,2.450312733,1.293550871,3.615264616,0.583965377,-21.34623106,-27.84611463,-27.84611463,3.34309696,6.446587028,1.035425882,3781.726127,0.999828511,2351.944626,1.000320667,2501.13354,1.000036482,,
